Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
541-08-3113,Kandy,Kandy,Normal,Male,Grocery & Snacks,19791,8,7916.4,166244.4,2/2/2019,8:29:00 PM,Cash,158328,4.761904762,7916.4,8.4
246-11-3901,Kandy,Kandy,Normal,Female,Mobile & Accessories,9840,10,4920,103320,2/15/2019,12:12:00 PM,Cash,98400,4.761904762,4920,6.2
674-15-9296,Colombo,Colombo,Normal,Male,Travel Packs & Gear,11142,5,2785.5,58495.5,1/8/2019,1:05:00 PM,Mobile Payment,55710,4.761904762,2785.5,5
305-18-3552,Galle,Galle,Member,Male,Household Essentials,18114,10,9057,190197,2/12/2019,4:19:00 PM,Cash,181140,4.761904762,9057,6
493-65-6248,Kandy,Kandy,Member,Female,Travel Packs & Gear,11094,10,5547,116487,1/1/2019,7:48:00 PM,Credit Card,110940,4.761904762,5547,7
438-01-4015,Galle,Galle,Member,Female,Travel Packs & Gear,14847,4,2969.4,62357.4,3/21/2019,3:25:00 PM,Mobile Payment,59388,4.761904762,2969.4,6.6
709-58-4068,Galle,Galle,Normal,Female,Apparel & Footwear,12327,10,6163.5,129433.5,2/28/2019,2:42:00 PM,Cash,123270,4.761904762,6163.5,7.3
795-49-7276,Colombo,Colombo,Normal,Male,Apparel & Footwear,11145,4,2229,46809,3/23/2019,6:59:00 PM,Mobile Payment,44580,4.761904762,2229,8.3
556-72-8512,Kandy,Kandy,Normal,Male,Household Essentials,6888,1,344.4,7232.4,1/30/2019,8:47:00 PM,Cash,6888,4.761904762,344.4,4.3
627-95-3243,Galle,Galle,Member,Female,Household Essentials,23304,9,10486.8,220222.8,2/4/2019,1:21:00 PM,Mobile Payment,209736,4.761904762,10486.8,9.8
686-41-0932,Galle,Galle,Normal,Female,Apparel & Footwear,10410,2,1041,21861,3/13/2019,7:48:00 PM,Mobile Payment,20820,4.761904762,1041,8.2
510-09-5628,Colombo,Colombo,Member,Female,Apparel & Footwear,5898,10,2949,61929,3/15/2019,6:20:00 PM,Credit Card,58980,4.761904762,2949,7.2
608-04-3797,Galle,Galle,Member,Female,Ayurvedic & Personal Care,7596,8,3038.4,63806.4,3/5/2019,8:24:00 PM,Mobile Payment,60768,4.761904762,3038.4,8.7
148-82-2527,Kandy,Kandy,Member,Female,Household Essentials,3636,10,1818,38178,3/5/2019,1:44:00 PM,Credit Card,36360,4.761904762,1818,8.4
437-53-3084,Galle,Galle,Normal,Male,Apparel & Footwear,29967,2,2996.7,62930.7,2/26/2019,11:48:00 AM,Mobile Payment,59934,4.761904762,2996.7,7.1
632-32-4574,Galle,Galle,Normal,Male,Travel Packs & Gear,22776,8,9110.4,191318.4,3/20/2019,2:14:00 PM,Cash,182208,4.761904762,9110.4,5.5
556-97-7101,Kandy,Kandy,Normal,Female,Mobile & Accessories,18966,2,1896.6,39828.6,1/1/2019,3:51:00 PM,Cash,37932,4.761904762,1896.6,8.5
862-59-8517,Kandy,Kandy,Normal,Female,Grocery & Snacks,27072,6,8121.6,170553.6,1/27/2019,11:17:00 AM,Cash,162432,4.761904762,8121.6,6.2
401-18-8016,Galle,Galle,Member,Female,Travel Packs & Gear,29439,1,1471.95,30910.95,1/21/2019,5:36:00 PM,Cash,29439,4.761904762,1471.95,8.9
420-18-8989,Colombo,Colombo,Member,Female,Travel Packs & Gear,15456,8,6182.4,129830.4,2/2/2019,3:47:00 PM,Cash,123648,4.761904762,6182.4,9.6
277-63-2961,Galle,Galle,Member,Male,Travel Packs & Gear,22191,1,1109.55,23300.55,2/3/2019,3:53:00 PM,Credit Card,22191,4.761904762,1109.55,5.4
573-98-8548,Kandy,Kandy,Member,Female,Apparel & Footwear,9570,1,478.5,10048.5,1/5/2019,12:40:00 PM,Mobile Payment,9570,4.761904762,478.5,9.1
620-02-2046,Kandy,Kandy,Normal,Male,Household Essentials,20820,2,2082,43722,1/27/2019,7:48:00 PM,Mobile Payment,41640,4.761904762,2082,9
282-35-2475,Galle,Galle,Normal,Female,Travel Packs & Gear,27993,2,2799.3,58785.3,3/25/2019,5:53:00 PM,Cash,55986,4.761904762,2799.3,6.3
511-54-3087,Galle,Galle,Normal,Male,Travel Packs & Gear,26535,1,1326.75,27861.75,2/25/2019,4:36:00 PM,Credit Card,26535,4.761904762,1326.75,9.5
726-29-6793,Colombo,Colombo,Member,Male,Mobile & Accessories,7254,8,2901.6,60933.6,1/28/2019,8:54:00 PM,Mobile Payment,58032,4.761904762,2901.6,9.8
387-49-4215,Galle,Galle,Member,Female,Travel Packs & Gear,14550,3,2182.5,45832.5,1/8/2019,12:50:00 PM,Cash,43650,4.761904762,2182.5,6.7
862-17-9201,Galle,Galle,Normal,Female,Grocery & Snacks,25215,6,7564.5,158854.5,1/29/2019,10:48:00 AM,Credit Card,151290,4.761904762,7564.5,7.7
291-21-5991,Galle,Galle,Member,Male,Ayurvedic & Personal Care,18387,5,4596.75,96531.75,3/29/2019,2:28:00 PM,Cash,91935,4.761904762,4596.75,7
602-80-9671,Kandy,Kandy,Member,Female,Household Essentials,4785,6,1435.5,30145.5,2/9/2019,5:15:00 PM,Credit Card,28710,4.761904762,1435.5,5.1
347-72-6115,Galle,Galle,Member,Female,Travel Packs & Gear,27222,7,9527.7,200081.7,1/16/2019,6:03:00 PM,Credit Card,190554,4.761904762,9527.7,6.2
209-61-0206,Colombo,Colombo,Normal,Female,Household Essentials,12873,5,3218.25,67583.25,1/5/2019,5:29:00 PM,Mobile Payment,64365,4.761904762,3218.25,6.1
595-27-4851,Colombo,Colombo,Normal,Female,Apparel & Footwear,16284,7,5699.4,119687.4,1/27/2019,6:05:00 PM,Mobile Payment,113988,4.761904762,5699.4,9.3
189-52-0236,Colombo,Colombo,Normal,Male,Mobile & Accessories,29865,7,10452.75,219507.75,3/14/2019,12:07:00 PM,Cash,209055,4.761904762,10452.75,7.6
503-07-0930,Kandy,Kandy,Member,Male,Travel Packs & Gear,17517,7,6130.95,128749.95,2/23/2019,7:49:00 PM,Credit Card,122619,4.761904762,6130.95,8.2
413-20-6708,Kandy,Kandy,Member,Female,Apparel & Footwear,15441,1,772.05,16213.05,3/18/2019,3:52:00 PM,Mobile Payment,15441,4.761904762,772.05,8.5
425-85-2085,Galle,Galle,Member,Male,Ayurvedic & Personal Care,16458,5,4114.5,86404.5,3/29/2019,4:48:00 PM,Mobile Payment,82290,4.761904762,4114.5,9.8
521-18-7827,Kandy,Kandy,Member,Male,Household Essentials,11817,5,2954.25,62039.25,1/22/2019,8:46:00 PM,Credit Card,59085,4.761904762,2954.25,8.7
220-28-1851,Colombo,Colombo,Normal,Male,Household Essentials,10419,2,1041.9,21879.9,3/1/2019,6:14:00 PM,Mobile Payment,20838,4.761904762,1041.9,9.7
600-38-9738,Kandy,Kandy,Member,Male,Travel Packs & Gear,21576,5,5394,113274,1/17/2019,3:05:00 PM,Credit Card,107880,4.761904762,5394,4.3
734-91-1155,Galle,Galle,Normal,Female,Mobile & Accessories,13713,3,2056.95,43195.95,3/26/2019,10:34:00 AM,Credit Card,41139,4.761904762,2056.95,7.7
451-28-5717,Kandy,Kandy,Member,Female,Household Essentials,24951,6,7485.3,157191.3,3/20/2019,11:23:00 AM,Cash,149706,4.761904762,7485.3,7.3
609-81-8548,Colombo,Colombo,Member,Female,Household Essentials,11232,6,3369.6,70761.6,2/6/2019,1:55:00 PM,Credit Card,67392,4.761904762,3369.6,5.9
133-14-7229,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,18861,2,1886.1,39608.1,1/1/2019,11:43:00 AM,Cash,37722,4.761904762,1886.1,5
534-01-4457,Colombo,Colombo,Normal,Male,Grocery & Snacks,24513,6,7353.9,154431.9,1/27/2019,2:36:00 PM,Credit Card,147078,4.761904762,7353.9,8
719-89-8991,Colombo,Colombo,Member,Female,Travel Packs & Gear,27423,5,6855.75,143970.75,2/25/2019,4:03:00 PM,Mobile Payment,137115,4.761904762,6855.75,7.1
286-62-6248,Galle,Galle,Normal,Male,Apparel & Footwear,11763,4,2352.6,49404.6,1/16/2019,8:03:00 PM,Credit Card,47052,4.761904762,2352.6,9
339-38-9982,Galle,Galle,Member,Male,Apparel & Footwear,17958,2,1795.8,37711.8,1/13/2019,2:55:00 PM,Mobile Payment,35916,4.761904762,1795.8,6.7
827-44-5872,Galle,Galle,Member,Female,Grocery & Snacks,16308,10,8154,171234,2/7/2019,11:28:00 AM,Credit Card,163080,4.761904762,8154,6.1
827-77-7633,Colombo,Colombo,Normal,Male,Travel Packs & Gear,29427,9,13242.15,278085.15,2/17/2019,7:41:00 PM,Cash,264843,4.761904762,13242.15,9.3
287-83-1405,Colombo,Colombo,Normal,Male,Ayurvedic & Personal Care,7629,6,2288.7,48062.7,2/12/2019,7:01:00 PM,Mobile Payment,45774,4.761904762,2288.7,7
435-13-4908,Colombo,Colombo,Member,Male,Apparel & Footwear,26004,8,10401.6,218433.6,1/24/2019,6:04:00 PM,Credit Card,208032,4.761904762,10401.6,7.2
857-67-9057,Galle,Galle,Normal,Male,Mobile & Accessories,6885,10,3442.5,72292.5,2/6/2019,7:20:00 PM,Mobile Payment,68850,4.761904762,3442.5,8.2
236-27-1144,Kandy,Kandy,Normal,Female,Grocery & Snacks,4893,9,2201.85,46238.85,3/26/2019,10:31:00 AM,Mobile Payment,44037,4.761904762,2201.85,8.4
892-05-6689,Colombo,Colombo,Normal,Female,Household Essentials,8496,5,2124,44604,3/11/2019,1:28:00 PM,Mobile Payment,42480,4.761904762,2124,6.2
583-41-4548,Kandy,Kandy,Normal,Male,Household Essentials,5001,7,1750.35,36757.35,2/7/2019,11:36:00 AM,Mobile Payment,35007,4.761904762,1750.35,7.4
339-12-4827,Galle,Galle,Member,Female,Apparel & Footwear,22188,1,1109.4,23297.4,1/5/2019,11:32:00 AM,Credit Card,22188,4.761904762,1109.4,5
643-38-7867,Colombo,Colombo,Normal,Male,Household Essentials,29382,1,1469.1,30851.1,3/7/2019,11:44:00 AM,Mobile Payment,29382,4.761904762,1469.1,6.9
308-81-0538,Colombo,Colombo,Normal,Female,Apparel & Footwear,21915,4,4383,92043,2/25/2019,5:16:00 PM,Credit Card,87660,4.761904762,4383,4.9
358-88-9262,Kandy,Kandy,Member,Female,Grocery & Snacks,26244,6,7873.2,165337.2,2/1/2019,6:43:00 PM,Mobile Payment,157464,4.761904762,7873.2,5.1
460-35-4390,Colombo,Colombo,Normal,Male,Household Essentials,9204,3,1380.6,28992.6,1/22/2019,11:00:00 AM,Mobile Payment,27612,4.761904762,1380.6,9.1
343-87-0864,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,22764,1,1138.2,23902.2,1/3/2019,10:30:00 AM,Credit Card,22764,4.761904762,1138.2,7.1
173-50-1108,Galle,Galle,Member,Female,Travel Packs & Gear,6054,4,1210.8,25426.8,2/13/2019,12:14:00 PM,Credit Card,24216,4.761904762,1210.8,5
243-47-2663,Kandy,Kandy,Member,Male,Mobile & Accessories,5631,6,1689.3,35475.3,1/28/2019,4:43:00 PM,Credit Card,33786,4.761904762,1689.3,5.5
841-18-8232,Galle,Galle,Normal,Female,Grocery & Snacks,21360,1,1068,22428,1/5/2019,8:40:00 PM,Credit Card,21360,4.761904762,1068,9.2
701-23-5550,Galle,Galle,Member,Male,Household Essentials,11643,4,2328.6,48900.6,3/19/2019,1:40:00 PM,Mobile Payment,46572,4.761904762,2328.6,4.9
647-50-1224,Colombo,Colombo,Normal,Female,Apparel & Footwear,8826,10,4413,92673,1/12/2019,4:23:00 PM,Mobile Payment,88260,4.761904762,4413,8.9
541-48-8554,Colombo,Colombo,Normal,Male,Travel Packs & Gear,18285,9,8228.25,172793.25,1/7/2019,12:08:00 PM,Credit Card,164565,4.761904762,8228.25,6
539-21-7227,Galle,Galle,Normal,Female,Travel Packs & Gear,15462,5,3865.5,81175.5,1/26/2019,5:45:00 PM,Cash,77310,4.761904762,3865.5,4.2
213-32-1216,Colombo,Colombo,Normal,Female,Mobile & Accessories,19818,6,5945.4,124853.4,1/23/2019,10:28:00 AM,Cash,118908,4.761904762,5945.4,7.3
747-58-7183,Galle,Galle,Normal,Male,Apparel & Footwear,17181,3,2577.15,54120.15,2/9/2019,8:31:00 PM,Mobile Payment,51543,4.761904762,2577.15,6.5
582-52-8065,Galle,Galle,Normal,Female,Apparel & Footwear,16293,9,7331.85,153968.85,2/22/2019,10:49:00 AM,Cash,146637,4.761904762,7331.85,8.9
210-57-1719,Galle,Galle,Normal,Female,Ayurvedic & Personal Care,17472,9,7862.4,165110.4,2/5/2019,12:34:00 PM,Cash,157248,4.761904762,7862.4,9.7
399-69-4630,Kandy,Kandy,Normal,Male,Mobile & Accessories,6663,6,1998.9,41976.9,3/7/2019,10:23:00 AM,Credit Card,39978,4.761904762,1998.9,8.6
134-75-2619,Colombo,Colombo,Member,Male,Mobile & Accessories,5796,7,2028.6,42600.6,3/25/2019,6:51:00 PM,Cash,40572,4.761904762,2028.6,6.9
356-44-8813,Galle,Galle,Normal,Male,Household Essentials,11244,3,1686.6,35418.6,1/20/2019,1:45:00 PM,Credit Card,33732,4.761904762,1686.6,7.7
198-66-9832,Galle,Galle,Member,Female,Apparel & Footwear,21612,2,2161.2,45385.2,2/4/2019,7:38:00 PM,Cash,43224,4.761904762,2161.2,9.5
283-26-5248,Kandy,Kandy,Member,Female,Grocery & Snacks,29556,10,14778,310338,1/30/2019,8:23:00 PM,Mobile Payment,295560,4.761904762,14778,4.5
712-39-0363,Colombo,Colombo,Member,Male,Grocery & Snacks,12498,6,3749.4,78737.4,1/2/2019,3:24:00 PM,Mobile Payment,74988,4.761904762,3749.4,5.6
218-59-9410,Colombo,Colombo,Member,Female,Household Essentials,21726,3,3258.9,68436.9,3/29/2019,4:54:00 PM,Mobile Payment,65178,4.761904762,3258.9,8.2
174-75-0888,Galle,Galle,Normal,Male,Mobile & Accessories,6474,9,2913.3,61179.3,3/14/2019,12:32:00 PM,Cash,58266,4.761904762,2913.3,7.3
866-99-7614,Kandy,Kandy,Normal,Male,Grocery & Snacks,26760,10,13380,280980,2/11/2019,3:42:00 PM,Credit Card,267600,4.761904762,13380,4.4
134-54-4720,Galle,Galle,Normal,Female,Mobile & Accessories,12726,8,5090.4,106898.4,1/30/2019,1:58:00 PM,Mobile Payment,101808,4.761904762,5090.4,5.7
760-90-2357,Colombo,Colombo,Member,Male,Mobile & Accessories,22353,6,6705.9,140823.9,3/20/2019,3:08:00 PM,Mobile Payment,134118,4.761904762,6705.9,5
514-37-2845,Galle,Galle,Normal,Male,Apparel & Footwear,29775,2,2977.5,62527.5,3/20/2019,1:02:00 PM,Cash,59550,4.761904762,2977.5,9
698-98-5964,Colombo,Colombo,Normal,Female,Grocery & Snacks,24363,10,12181.5,255811.5,1/17/2019,1:01:00 PM,Credit Card,243630,4.761904762,12181.5,6.3
718-57-9773,Kandy,Kandy,Normal,Female,Travel Packs & Gear,14799,10,7399.5,155389.5,2/3/2019,4:40:00 PM,Credit Card,147990,4.761904762,7399.5,9.4
651-88-7328,Colombo,Colombo,Normal,Female,Apparel & Footwear,19722,9,8874.9,186372.9,1/1/2019,1:55:00 PM,Cash,177498,4.761904762,8874.9,7.7
241-11-2261,Galle,Galle,Normal,Female,Apparel & Footwear,23958,7,8385.3,176091.3,1/10/2019,10:33:00 AM,Credit Card,167706,4.761904762,8385.3,5.5
408-26-9866,Kandy,Kandy,Normal,Female,Travel Packs & Gear,22194,7,7767.9,163125.9,3/2/2019,4:42:00 PM,Mobile Payment,155358,4.761904762,7767.9,4.1
834-83-1826,Galle,Galle,Member,Female,Household Essentials,24612,5,6153,129213,2/25/2019,5:16:00 PM,Credit Card,123060,4.761904762,6153,7.6
343-61-3544,Galle,Galle,Member,Male,Travel Packs & Gear,8001,10,4000.5,84010.5,1/29/2019,11:48:00 AM,Cash,80010,4.761904762,4000.5,8.6
239-48-4278,Colombo,Colombo,Member,Male,Grocery & Snacks,3039,7,1063.65,22336.65,3/10/2019,7:35:00 PM,Mobile Payment,21273,4.761904762,1063.65,8.3
355-34-6244,Galle,Galle,Normal,Male,Grocery & Snacks,21717,2,2171.7,45605.7,1/13/2019,7:55:00 PM,Credit Card,43434,4.761904762,2171.7,8.1
550-84-8664,Colombo,Colombo,Normal,Male,Travel Packs & Gear,25773,5,6443.25,135308.25,3/22/2019,2:33:00 PM,Credit Card,128865,4.761904762,6443.25,8.6
339-96-8318,Galle,Galle,Member,Male,Apparel & Footwear,24393,7,8537.55,179288.55,3/1/2019,7:49:00 PM,Mobile Payment,170751,4.761904762,8537.55,6.3
458-61-0011,Galle,Galle,Normal,Male,Grocery & Snacks,18090,4,3618,75978,2/20/2019,6:43:00 PM,Cash,72360,4.761904762,3618,5.8
592-34-6155,Kandy,Kandy,Normal,Male,Grocery & Snacks,9531,4,1906.2,40030.2,1/14/2019,2:43:00 PM,Mobile Payment,38124,4.761904762,1906.2,6.2
797-88-0493,Colombo,Colombo,Normal,Female,Ayurvedic & Personal Care,19281,4,3856.2,80980.2,3/26/2019,1:54:00 PM,Cash,77124,4.761904762,3856.2,7.7
207-73-1363,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,20853,2,2085.3,43791.3,3/1/2019,12:15:00 PM,Mobile Payment,41706,4.761904762,2085.3,8.1
390-31-6381,Kandy,Kandy,Normal,Male,Grocery & Snacks,8166,3,1224.9,25722.9,1/7/2019,12:37:00 PM,Cash,24498,4.761904762,1224.9,7.3
443-82-0585,Colombo,Colombo,Member,Female,Ayurvedic & Personal Care,23304,4,4660.8,97876.8,2/1/2019,7:54:00 PM,Cash,93216,4.761904762,4660.8,8.4
339-18-7061,Kandy,Kandy,Member,Female,Apparel & Footwear,27894,2,2789.4,58577.4,2/13/2019,3:06:00 PM,Credit Card,55788,4.761904762,2789.4,8
359-90-3665,Galle,Galle,Member,Female,Apparel & Footwear,5424,4,1084.8,22780.8,1/14/2019,6:03:00 PM,Credit Card,21696,4.761904762,1084.8,9.5
375-72-3056,Galle,Galle,Normal,Male,Travel Packs & Gear,18918,3,2837.7,59591.7,1/19/2019,3:58:00 PM,Mobile Payment,56754,4.761904762,2837.7,7
127-47-6963,Colombo,Colombo,Normal,Male,Ayurvedic & Personal Care,15513,4,3102.6,65154.6,3/9/2019,1:53:00 PM,Credit Card,62052,4.761904762,3102.6,9.8
278-86-2735,Colombo,Colombo,Normal,Female,Grocery & Snacks,15702,3,2355.3,49461.3,3/27/2019,2:03:00 PM,Cash,47106,4.761904762,2355.3,9.2
695-28-6250,Colombo,Colombo,Normal,Female,Travel Packs & Gear,12918,5,3229.5,67819.5,2/4/2019,4:38:00 PM,Mobile Payment,64590,4.761904762,3229.5,7.7
379-17-6588,Kandy,Kandy,Normal,Male,Apparel & Footwear,17883,10,8941.5,187771.5,3/14/2019,11:07:00 AM,Cash,178830,4.761904762,8941.5,5.3
227-50-3718,Colombo,Colombo,Normal,Male,Ayurvedic & Personal Care,4386,5,1096.5,23026.5,3/4/2019,12:23:00 PM,Cash,21930,4.761904762,1096.5,4.4
302-15-2162,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,13959,6,4187.7,87941.7,3/3/2019,10:54:00 AM,Credit Card,83754,4.761904762,4187.7,4.3
788-07-8452,Kandy,Kandy,Member,Female,Household Essentials,7272,7,2545.2,53449.2,1/27/2019,5:38:00 PM,Mobile Payment,50904,4.761904762,2545.2,9.4
560-49-6611,Colombo,Colombo,Member,Female,Travel Packs & Gear,13674,1,683.7,14357.7,2/7/2019,2:13:00 PM,Cash,13674,4.761904762,683.7,9.8
880-35-0356,Colombo,Colombo,Member,Female,Travel Packs & Gear,22560,3,3384,71064,2/5/2019,11:51:00 AM,Mobile Payment,67680,4.761904762,3384,4.8
585-11-6748,Galle,Galle,Member,Male,Travel Packs & Gear,29040,3,4356,91476,3/15/2019,1:05:00 PM,Cash,87120,4.761904762,4356,5.3
470-31-3286,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,4446,3,666.9,14004.9,3/1/2019,11:30:00 AM,Credit Card,13338,4.761904762,666.9,8.7
152-68-2907,Colombo,Colombo,Normal,Male,Grocery & Snacks,15660,3,2349,49329,2/15/2019,1:30:00 PM,Credit Card,46980,4.761904762,2349,9.5
123-35-4896,Kandy,Kandy,Normal,Female,Travel Packs & Gear,13998,9,6299.1,132281.1,2/17/2019,7:11:00 PM,Mobile Payment,125982,4.761904762,6299.1,5.3
258-69-7810,Kandy,Kandy,Normal,Female,Apparel & Footwear,11055,5,2763.75,58038.75,1/26/2019,6:53:00 PM,Cash,55275,4.761904762,2763.75,9.2
334-64-2006,Colombo,Colombo,Member,Female,Household Essentials,21096,2,2109.6,44301.6,3/24/2019,2:22:00 PM,Mobile Payment,42192,4.761904762,2109.6,9.6
219-61-4139,Kandy,Kandy,Normal,Male,Mobile & Accessories,24924,1,1246.2,26170.2,1/23/2019,5:16:00 PM,Mobile Payment,24924,4.761904762,1246.2,6.4
881-41-7302,Kandy,Kandy,Normal,Female,Apparel & Footwear,19497,1,974.85,20471.85,1/26/2019,10:06:00 AM,Credit Card,19497,4.761904762,974.85,4.5
373-09-4567,Kandy,Kandy,Normal,Male,Grocery & Snacks,23268,10,11634,244314,3/14/2019,8:35:00 PM,Mobile Payment,232680,4.761904762,11634,6.9
642-30-6693,Galle,Galle,Normal,Female,Travel Packs & Gear,16353,6,4905.9,103023.9,3/17/2019,1:54:00 PM,Mobile Payment,98118,4.761904762,4905.9,7.8
484-22-8230,Kandy,Kandy,Member,Female,Apparel & Footwear,15567,7,5448.45,114417.45,1/8/2019,8:08:00 PM,Cash,108969,4.761904762,5448.45,4.5
830-58-2383,Galle,Galle,Normal,Male,Household Essentials,9525,4,1905,40005,2/8/2019,3:26:00 PM,Cash,38100,4.761904762,1905,8.6
559-98-9873,Colombo,Colombo,Member,Female,Apparel & Footwear,16095,7,5633.25,118298.25,2/10/2019,12:56:00 PM,Mobile Payment,112665,4.761904762,5633.25,5.2
544-32-5024,Kandy,Kandy,Member,Female,Grocery & Snacks,14937,4,2987.4,62735.4,3/28/2019,7:16:00 PM,Credit Card,59748,4.761904762,2987.4,6.4
318-12-0304,Colombo,Colombo,Normal,Male,Apparel & Footwear,9183,1,459.15,9642.15,1/23/2019,12:20:00 PM,Mobile Payment,9183,4.761904762,459.15,5.2
349-97-8902,Galle,Galle,Member,Male,Grocery & Snacks,17367,2,1736.7,36470.7,1/17/2019,10:37:00 AM,Mobile Payment,34734,4.761904762,1736.7,8.9
421-95-9805,Colombo,Colombo,Normal,Female,Mobile & Accessories,8688,1,434.4,9122.4,2/7/2019,10:18:00 AM,Credit Card,8688,4.761904762,434.4,6.2
277-35-5865,Kandy,Kandy,Member,Female,Grocery & Snacks,29691,9,13360.95,280579.95,3/9/2019,11:23:00 AM,Cash,267219,4.761904762,13360.95,6.7
789-23-8625,Galle,Galle,Member,Male,Apparel & Footwear,27966,3,4194.9,88092.9,1/24/2019,11:45:00 AM,Cash,83898,4.761904762,4194.9,7.2
284-54-4231,Kandy,Kandy,Member,Male,Travel Packs & Gear,24279,1,1213.95,25492.95,1/19/2019,4:08:00 PM,Credit Card,24279,4.761904762,1213.95,9
443-59-0061,Colombo,Colombo,Member,Male,Grocery & Snacks,20235,10,10117.5,212467.5,2/3/2019,11:25:00 AM,Mobile Payment,202350,4.761904762,10117.5,4.2
509-29-3912,Colombo,Colombo,Member,Female,Travel Packs & Gear,11616,9,5227.2,109771.2,3/20/2019,12:24:00 PM,Mobile Payment,104544,4.761904762,5227.2,4.2
327-40-9673,Galle,Galle,Member,Male,Travel Packs & Gear,21780,6,6534,137214,1/13/2019,7:51:00 PM,Cash,130680,4.761904762,6534,6.9
840-19-2096,Kandy,Kandy,Member,Male,Mobile & Accessories,26373,5,6593.25,138458.25,3/14/2019,6:10:00 PM,Mobile Payment,131865,4.761904762,6593.25,4.4
828-46-6863,Colombo,Colombo,Member,Male,Grocery & Snacks,29559,6,8867.7,186221.7,1/23/2019,11:22:00 AM,Credit Card,177354,4.761904762,8867.7,4
641-96-3695,Kandy,Kandy,Member,Female,Apparel & Footwear,13038,6,3911.4,82139.4,2/7/2019,5:55:00 PM,Mobile Payment,78228,4.761904762,3911.4,8.5
420-97-3340,Colombo,Colombo,Normal,Female,Grocery & Snacks,21504,3,3225.6,67737.6,3/28/2019,3:30:00 PM,Credit Card,64512,4.761904762,3225.6,9.2
436-54-4512,Colombo,Colombo,Member,Female,Grocery & Snacks,27483,1,1374.15,28857.15,3/20/2019,7:44:00 PM,Cash,27483,4.761904762,1374.15,9.8
670-79-6321,Galle,Galle,Member,Female,Household Essentials,28377,7,9931.95,208570.95,1/17/2019,3:27:00 PM,Credit Card,198639,4.761904762,9931.95,4.9
852-62-7105,Galle,Galle,Normal,Female,Apparel & Footwear,24975,10,12487.5,262237.5,1/12/2019,11:25:00 AM,Credit Card,249750,4.761904762,12487.5,4.4
598-06-7312,Galle,Galle,Member,Male,Apparel & Footwear,27405,1,1370.25,28775.25,2/16/2019,3:42:00 PM,Cash,27405,4.761904762,1370.25,6.8
135-13-8269,Galle,Galle,Member,Female,Grocery & Snacks,23664,2,2366.4,49694.4,1/26/2019,4:04:00 PM,Cash,47328,4.761904762,2366.4,9.1
816-57-2053,Colombo,Colombo,Normal,Male,Travel Packs & Gear,18261,2,1826.1,38348.1,3/9/2019,12:37:00 PM,Mobile Payment,36522,4.761904762,1826.1,8.7
628-90-8624,Galle,Galle,Member,Male,Ayurvedic & Personal Care,24774,10,12387,260127,3/14/2019,2:41:00 PM,Cash,247740,4.761904762,12387,5
856-66-2701,Colombo,Colombo,Member,Male,Household Essentials,15990,3,2398.5,50368.5,1/25/2019,2:19:00 PM,Mobile Payment,47970,4.761904762,2398.5,7.5
308-39-1707,Colombo,Colombo,Normal,Female,Apparel & Footwear,3627,1,181.35,3808.35,1/26/2019,6:19:00 PM,Credit Card,3627,4.761904762,181.35,8.2
149-61-1929,Colombo,Colombo,Normal,Male,Travel Packs & Gear,19257,10,9628.5,202198.5,1/19/2019,2:08:00 PM,Credit Card,192570,4.761904762,9628.5,6.7
655-07-2265,Colombo,Colombo,Normal,Male,Mobile & Accessories,23493,3,3523.95,74002.95,3/5/2019,4:38:00 PM,Mobile Payment,70479,4.761904762,3523.95,5.4
589-02-8023,Colombo,Colombo,Member,Male,Grocery & Snacks,25131,2,2513.1,52775.1,1/15/2019,10:54:00 AM,Credit Card,50262,4.761904762,2513.1,7
420-04-7590,Galle,Galle,Normal,Male,Household Essentials,29910,3,4486.5,94216.5,3/18/2019,11:29:00 AM,Mobile Payment,89730,4.761904762,4486.5,4.7
182-88-2763,Galle,Galle,Member,Male,Grocery & Snacks,23973,3,3595.95,75514.95,3/20/2019,7:28:00 PM,Credit Card,71919,4.761904762,3595.95,5
188-55-0967,Galle,Galle,Member,Male,Ayurvedic & Personal Care,19941,10,9970.5,209380.5,1/15/2019,3:01:00 PM,Credit Card,199410,4.761904762,9970.5,5
610-46-4100,Colombo,Colombo,Normal,Male,Ayurvedic & Personal Care,8685,7,3039.75,63834.75,3/3/2019,8:31:00 PM,Credit Card,60795,4.761904762,3039.75,6
318-81-2368,Kandy,Kandy,Normal,Female,Mobile & Accessories,13860,1,693,14553,3/19/2019,12:16:00 PM,Cash,13860,4.761904762,693,6.3
364-33-8584,Galle,Galle,Member,Female,Grocery & Snacks,5289,5,1322.25,27767.25,3/8/2019,3:27:00 PM,Cash,26445,4.761904762,1322.25,8.5
665-63-9737,Galle,Galle,Normal,Male,Apparel & Footwear,15726,3,2358.9,49536.9,2/27/2019,5:36:00 PM,Mobile Payment,47178,4.761904762,2358.9,7.5
